id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
4257,en,Scary Movie 4,65.654,12/04/2006,5.5,2470,['Comedy'],"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",178262620,83,Bury the grudge. Burn the village.  See the saw.
100042,en,Dumb and Dumber To,49.192,12/11/2014,5.5,2545,['Comedy'],"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",169837010,110,The Second Parts Are More Fools
16991,en,Observe and Report,9.559,10/04/2009,5.4,494,"['Comedy', 'Crime', 'Drama']","Mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.",24007324,87,"Right now, the world needs a hero."
97434,en,Gambit,12.863,25/04/2012,5.4,515,"['Comedy', 'Crime']","An art curator decides to seek revenge on his abusive boss by conning him into buying a fake Monet, but his plan requires the help of an eccentric and unpredictable Texas rodeo queen.",0,89,A fake masterpiece. The perfect plan.
465109,en,The Week Of,10.055,27/04/2018,5.4,615,['Comedy'],The parents of a soon-to-be married couple make the final preparations for the wedding ceremony.,0,116,7 days. 2 families. No backing out.
239573,en,Unfinished Business,12.503,5/03/2015,5.4,661,['Comedy'],"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable â€“ and unimaginable â€“ way, including unplanned stops at a massive sex fetish event and a global economic summit.",14431253,91,Best business trip ever.
19918,en,Spread,19.196,16/01/2009,5.4,665,"['Comedy', 'Romance']","In Los Angeles, Nikki is homeless, car-less and closing in on 30, but he's amoral, good-looking, and adept in the sack, moving from one wealthy woman of 35 or 40 to another, a kept boy-toy. His newest gig, with Samantha, an attorney whose house overlooks L.A., is sweet, although it's unclear how long she'll put up with him. Then Nikki meets Heather, a waitress. Is the player being played, or might this be love? What will Nikki discover?",12032983,97,It's a business doing pleasure.
4551,en,Be Cool,9.49,4/03/2005,5.4,687,"['Comedy', 'Crime']","Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive along the way.",95226116,118,Everyone is looking for the next big hit
13767,en,The Santa Clause 3: The Escape Clause,24.319,1/11/2006,5.4,765,"['Comedy', 'Family', 'Adventure']","Now that Santa and Mrs. Claus have the North Pole running smoothly, the Counsel of Legendary Figures has called an emergency meeting on Christmas Eve! The evil Jack Frost has been making trouble, looking to take over the holiday! So he launches a plan to sabotage the toy factory and compel Scott to invoke the little-known Escape Clause and wish he'd never become Santa.",84500122,98,'Twas the Fight Before Christmas...
11469,en,Black Knight,12.831,21/11/2001,5.4,849,"['Comedy', 'Fantasy', 'Adventure']","Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After nearly drowning in the moat, he awakens to find himself in 14th century England.",33422806,95,It's only a flesh wound!
246403,en,Tusk,22.128,6/09/2014,5.4,951,"['Comedy', 'Horror', 'Drama', 'Thriller']","When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",1882074,102,Let me tell you a story...
38319,en,Your Highness,16.288,8/04/2011,5.4,1023,"['Comedy', 'Fantasy']","A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",28013733,102,Get your quest on.
84174,en,Bachelorette,37.116,23/01/2012,5.4,1027,"['Comedy', 'Romance']",Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,11947954,87,Old habits party hard.
38317,en,Zookeeper,35.776,6/07/2011,5.4,1291,"['Comedy', 'Romance', 'Family']","Kindhearted Griffin Keyes is one of the best-loved caretakers at the Franklin Park Zoo, but since he is more comfortable with the animals than with females of his own species, his love life is lacking. When Griffin decides that the only way to get a girlfriend is to find a more-glamorous career, the animals panic. To keep him from leaving, they reveal their secret ability to talk and offer to teach him the rules of courtship, animal-style.",169852759,102,Welcome to his jungle.
43593,en,Piranha 3D,38.886,20/08/2010,5.4,1663,"['Comedy', 'Horror']","Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",83188165,88,There's something in the water.
535581,en,The Dead Don't Die,16.699,15/05/2019,5.4,1747,"['Comedy', 'Horror', 'Fantasy']","In a small peaceful town, zombies suddenly rise to terrorize the town. Now three bespectacled police officers and a strange Scottish morgue expert must band together to defeat the undead.",12104595,104,The Greatest Zombie Cast Ever Disassembled.
225886,en,Sex Tape,99.58,17/07/2014,5.4,3517,['Comedy'],"When Jay and Annie first got together, their romantic connection was intense â€“ but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide â€“ why not? â€“ to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea â€“ until they discover that their most private video is no longer private.  With their reputations on the line, they know theyâ€™re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",126069509,97,A movie about a movie they don't want you to see.
259018,en,Behaving Badly,14.147,14/04/2014,5.3,480,['Comedy'],"Teenager Rick Stevens is willing to do whatever it takes to win the heart of Nina Pennington. He'll have to deal with his best friend's horny mom, a drug abusing boss and even the mob if he ever hopes to land the girl of his dreams. Love is never easy!",422697,92,"One good girl, several very bad choices"
186759,en,Get a Job,10.503,17/03/2016,5.3,507,['Comedy'],"A recent college graduate and his friends are forced to lower life expectations when they leave school for the real world. Life after college graduation is not exactly going as planned for Will and Jillian who find themselves lost in a sea of increasingly strange jobs. But with help from their family, friends and coworkers they soon discover that the most important (and hilarious) adventures are the ones that we don't see coming.",0,93,Graduating was the easy part
339404,en,The Layover,20.896,1/09/2017,5.3,566,"['Comedy', 'Romance']","When their plane is rerouted due to a hurricane warning, two single female best friends find themselves competing for the same guy during an extended layover in St. Louis.",0,88,The flight is off. The fight is on.
338964,en,Bad Santa 2,21.024,23/11/2016,5.3,592,"['Comedy', 'Crime', 'Drama', 'Mystery']","Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",23229371,92,Giving the holidays another shot.
44564,en,The Dilemma,15.365,13/01/2011,5.3,669,"['Comedy', 'Drama']","Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",67112664,111,Two best friends. Nothing could come between them... or could it?
9612,en,Coneheads,12.264,23/07/1993,5.3,673,"['Comedy', 'Science Fiction', 'Family']","A pair of aliens arrive on Earth to prepare for invasion, but crash instead. With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France.",21274717,87,Young ones! Parental units! We summon you!
42888,en,How Do You Know,7.871,17/12/2010,5.3,746,"['Comedy', 'Drama', 'Romance']","After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",48668907,121,How do you know it's love?
14405,en,Beverly Hills Chihuahua,62.931,3/10/2008,5.3,816,"['Comedy', 'Family', 'Adventure', 'Romance']","A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",149281606,91,50% Warrior. 50% Lover. 100% Chihuahua.
